7,4,38254
7,3,6032
7,3,7313
7,4,19567
7,5,31093
7,5,6760
7,4,35157
7,5,13561
6,5,54814
7,4,54384
6,5,59392
6,5,61544
7,4,2971
7,4,13142
7,4,17474
6,5,38749
7,3,780
7,4,18392
7,4,31789
7,5,30168
6,5,52674
7,4,18181
6,5,53537
6,5,6362
7,4,16241
7,4,25903
7,4,40626
7,5,27157
7,5,26296
7,5,2722
7,5,36638
7,5,17063
7,5,21798
7,4,10690
6,5,6167
8,2,98
7,3,295
8,2,160
8,2,0
8,2,269
8,2,310
8,2,53
7,4,36076
8,2,304
7,4,12572
8,2,387
8,2,47
7,4,46566
8,2,0
8,2,202
8,2,557
8,2,355
7,3,19938
8,2,489
8,2,1031
8,2,142
8,2,174
8,2,57
8,2,51
8,2,175
8,2,70
8,2,433
8,2,1653
8,2,107
8,2,134
8,2,123
8,2,6
8,2,194
8,2,860
8,2,70
8,2,1361
8,2,427
8,2,335
8,2,824
8,2,33
8,2,884
8,2,1014
8,2,360
8,2,343
8,2,152
8,2,16
8,2,324
8,2,588
7,4,26049
8,2,620
8,2,115
8,2,348
8,2,468
8,2,27
8,2,68
8,2,504
8,2,427
8,2,308
8,2,563
8,2,205
8,2,64
8,2,133
8,2,137
8,2,1013
8,2,307
7,5,26323
8,2,0
8,2,209
8,2,1064
8,2,99
7,5,14352
8,2,774
8,2,1405
8,2,0
8,2,176
8,2,69
8,2,334
8,2,76
8,2,39
8,2,21
8,2,72
8,2,1506
8,2,1502
8,2,1179
8,2,274
8,2,82
8,2,636
8,2,149
8,2,238
8,2,104
8,2,1016
8,2,200
8,2,529
6,5,21602
8,2,8
8,2,379
7,3,21217
8,2,2138
8,2,163
8,2,91
8,2,950
8,2,440
8,2,400
8,2,375
8,2,1590
8,2,477
7,5,25184
8,3,565
7,5,10054
8,3,1050
7,4,33167
7,5,10123
8,3,1695
6,5,110681
8,3,2280
8,3,2471
8,2,327
8,3,2073
8,2,85
6,5,42474
8,3,894
8,3,3687
8,3,3291
7,4,26666
8,3,4093
8,3,6334
8,3,6506
8,3,1053
8,3,3199
7,5,24864
8,3,94
8,3,4673
7,4,86638
7,5,28776
7,4,38663
8,3,2427
8,3,6341
8,3,8
7,4,33003
7,5,11589
8,3,3119
8,3,8116
7,5,24073
8,3,941
8,3,11187
7,5,50538
8,3,4648
8,3,274
7,5,60307
8,3,37
8,3,5739
8,3,38
8,3,826
7,4,9033
8,2,155
6,5,44270
8,3,10696
8,3,491
7,4,38124
8,3,4779
8,3,1115
8,3,7896
8,3,1310
8,3,1231
8,3,682
8,3,105
7,4,53385
8,3,281
8,3,1100
8,3,11124
7,5,72580
7,5,39571
7,4,21670
8,3,7381
7,5,17235
8,3,3817
8,3,5020
8,3,7542
8,3,3018
8,3,14494
8,3,127
8,3,2977
7,5,65224
7,4,37381
8,3,9936
7,4,36355
8,3,10727
7,5,26029
8,3,23042
7,5,24897
8,3,5024
8,3,4761
8,3,3091
8,3,3434
8,3,2124
8,3,5989
8,3,7711
6,5,24654
8,3,1686
8,3,2502
8,3,10294
8,3,13340
8,3,10394
8,3,6194
8,3,3314
8,3,6127
7,4,44200
7,5,47068
8,3,27860
8,3,4304
8,3,4685
7,5,64553
7,4,55529
7,5,49836
8,3,4934
8,4,1529
8,3,2662
8,4,2956
8,3,12996
8,3,24914
8,3,11530
8,3,14165
7,4,40411
8,3,22492
8,3,12041
8,3,10557
8,3,12706
8,3,9966
7,5,35842
8,4,4425
7,4,40266
7,5,67061
8,4,17861
8,4,9005
8,3,18043
8,3,14062
8,3,35352
8,4,18858
8,3,35961
8,3,3490
8,2,184
8,3,17611
7,5,57110
8,3,35564
8,3,26958
8,4,32505
8,3,20788
8,3,20200
8,3,6933
8,4,15054
8,3,19965
7,5,62736
8,3,7418
7,5,75852
8,4,2574
7,5,44264
8,4,24346
8,4,11700
8,4,9033
7,5,126101
8,3,22791
7,5,42467
7,5,62768
8,4,9915
8,4,16616
7,4,55530
8,4,17383
7,5,55077
8,4,6705
7,4,60570
8,3,44705
7,4,50847
8,4,51681
7,5,50176
7,5,58073
7,5,75874
8,3,43050
8,4,22793
8,4,53985
8,3,20376
8,4,48171
8,4,148331
7,5,123196
7,4,66431
8,4,24159
8,4,30575
8,4,40585
8,4,8794
8,4,98630
7,5,78247
8,4,68859
8,4,46273
8,4,49926
8,4,31847
8,4,17588
8,4,8750
7,5,77801
7,4,109389
7,4,104542
8,4,36753
8,4,12910
7,5,64500
8,3,52612
7,5,85868
8,4,46345
8,4,53873
8,4,50007
7,5,68051
8,3,48341
7,5,43181
7,5,86602
8,4,34294
7,4,75572
8,4,48068
8,4,43439
8,4,52584
8,4,24591
7,5,108090
8,4,128457
7,5,110082
8,4,113684
8,4,36136
7,5,96678
8,5,25391
7,5,92072
8,5,22007
7,5,212418
8,5,26900
8,4,36462
7,5,130265
8,4,91998
8,4,72194
8,4,92118
8,4,100245
8,5,6457
